term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
murmuring,0.05,0.25282402560329587,0.05,0.05,0.05,0.050000001313517395,0.05,0.05000000039850731,0.05,0.050000000943293106,0.05000000210406761,0.05,2.38001632392884,1.2311338486360184,0.05000000167101087,0.05000000024759221,0.05,0.664865311298076,0.05,2.7211604838181342
muscle,0.6580951070466876,0.9290832258546263,0.05,0.05,0.05,0.05,0.05,4.973722154511016,0.05,0.12395552558071159,0.4023332771508116,0.05,0.050000001160521994,0.05,2.4915543496820662,0.05,0.05000000059375145,0.05,1.0896822032180395,1.7315741551559105
muscles,0.05000000024716249,1.0499999999796188,0.05,0.05,1.0499331573677615,0.05,0.05,0.054176591712059144,1.574446357592945,0.05000000052387578,0.05,0.05,1.040613196430586,2.0499999999846024,0.05000313391466554,0.05,2.470394690947086,0.05,0.05,0.11043287127505966
music,0.05000000027842363,0.9080835606801804,0.050000005305825164,0.05,0.05,0.05,0.05,3.438536402553032,0.050000000254299716,0.050000000056303076,0.05,0.05,7.365868036001762,4.362644250827354,5.7397868801772045,0.05,0.050000000102758915,0.05000000010488642,0.1384574264402881,6.39662343718575
mustache,3.6103304010909794,0.05000000051077637,0.05,0.05,0.05,0.050364315101759004,0.05,22.731244331627394,0.050000000095946615,0.05000000062966695,2.992044880324281,0.05,2.4068346513726553,4.337796516748467,4.647992884916744,0.05000000045839432,1.131563682603115,0.05000000009082193,0.050000002099654654,6.541828332294907
muttering,0.05000000009672727,0.8581056135997592,1.7969769345918143,0.05,1.050000000049159,1.0499999999964063,0.05,0.050002557751387275,0.05,4.90529630795069,1.2520778285326437,0.05,0.05053356320304641,0.0500000000438796,9.437007190738385,0.05000000285420197,0.05000000037133474,0.050000000017254,0.05000000003894075,0.05000000014207976
mystery,0.05,0.05000000055499184,0.05,0.05,0.05,0.05,0.05,1.655509738902945,0.050000000867012256,0.05000000011478499,2.500603986296329,0.05,0.050000001059045694,0.0500000000454306,4.361943510917015,0.05000000040108794,1.0500000000221246,0.05000000057688877,0.05,2.6819427602087624
nail,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.083291374621001,1.0500000000413792,0.05,3.0499999998238967,0.05,1.0167086252920245,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000200829335
nails,0.05000000026293604,0.05000003654524907,0.05,0.05,0.05,2.468305713295744,0.05,3.1069798337941936,0.05,0.05,1.5052100916572348,0.05,0.05000000042709854,0.05,1.1208475291696178,0.05,0.05000000077236024,0.05,0.05,4.0486567940376395
names,0.0500000003145722,0.0500192412328951,3.0979954693082226,0.05,0.05000000018433437,0.05,0.05,17.709871396062265,0.05000000011366252,3.50437022298465,10.98383718150064,0.05,10.883775948801071,5.119757688720817,16.35944572205298,0.05000000014006279,9.49624552923752,0.05000000691396616,0.05000003719955411,6.294681555199489
names list,0.05,0.050000000727683694,0.05,0.05,0.05000000020510893,0.05,0.05,0.05016927470125558,0.05,2.7462557046152725,2.147179573773645,0.05,0.05,0.05000000008179562,0.050000000441048936,0.05,1.2563954450458603,0.05000000022196837,0.05,0.050000000173479546
napkin,0.050000000646262296,1.0642037478371893,0.05,0.05,0.05,1.0487222775323655,0.05,5.758788225958296,0.05000000015740218,0.05,0.05,0.05,0.05,1.050000000018642,0.06280615347662638,0.05,0.05,0.05000000004117488,0.05,0.3154795943051409
nature,1.1391897727552798,0.050029235841573524,0.050000000292118936,0.05,0.05,0.05,0.05,10.910972973923386,0.05,0.050000004576181804,0.05000344800673773,0.05,1.2222185582879046,0.05,4.209046216100406,0.05,1.7685397900541524,2.050000000104221,0.05,0.05000000002994547
navel,1.0499999996503697,0.057893237059161634,0.05,0.05,0.05,0.050000003189360834,0.05,3.8321524227798434,0.05000000316265841,0.05000000010197834,0.05426337904932711,0.05,0.050000001116044336,0.050000001249297675,0.21075815898315453,0.05000000412193327,0.05000000062971302,0.05,0.05000000004983254,4.094932788804386
nearer,0.05000000155168244,7.254554113495492,0.05,0.05,0.05000000020577358,1.2265292866176254,0.05,2.9407610177139003,1.5838284054388163,0.05000000087477761,2.1391975927502944,0.05,0.8435473949868919,0.09505239859265308,15.480362838568407,0.05,0.05000000132602828,1.0176684959968532,3.232026564255001,17.73647188758974
nearer nearer,0.05,0.05000000015390743,0.05,0.05,0.05,0.05000062228531647,0.05,0.05000000002773498,0.05000000275305888,0.05,1.4458265057174708,0.05,0.05000275127079081,0.05,2.1035029694302056,0.05,0.05,0.050000000046454815,2.0411395763970077,2.6095275718927726
neat,0.05,2.906967636699253,0.05,0.05,0.05,0.05,0.05,1.3103980344372108,0.05,0.05000000055114293,1.6693853761590605,0.05,0.05000000018931669,1.0500000000206078,2.1473812084304305,0.05,1.2158636461705936,0.05,0.05000000272878938,0.05000409457969723
neck,1.0927447299030604,14.633364366216107,1.0611688870189355,2.047518728424963,1.883660194651857,8.30831044876073,0.05,34.613533187503414,6.0411900800959994,8.9679258473517,6.823506887391412,0.05,17.659237357217688,10.1577509161099,39.24587459752713,0.05000000210553299,0.050594923394969495,1.1605360941398728,1.5304697044040394,38.572613047745826
neck robes,1.0499999996101872,0.05,0.05,0.05,0.05,0.05,0.05,0.05000126082694559,1.050000000052811,0.21546456327607993,1.5571520615429744,0.05,0.05000000023377654,0.4214967070581436,3.0058854041209737,0.05000000273273144,0.05000000042369095,0.05,0.05,0.050000000093962556
necklace,1.0499995744022332,1.2141105435940887,0.05,0.05,0.05,3.0500000001239407,0.05,3.5524554718612973,0.05,0.05000000080084944,10.20902465687794,0.05,4.149701286103205,0.05,14.124708040452427,0.05,0.05000042561641527,0.05,0.05,0.05000000013818485
necks,0.05000000015730098,0.05000000156454997,0.05,0.05,0.050000000589408046,0.05,0.05,3.836792316729029,1.2228917384050928,0.05,1.543088780539135,0.05,3.095684177857522,1.0500000000171352,5.466341944768108,0.05,3.1352010387925495,0.05000000012085822,0.05,0.05000000042747062
need,0.08550653976228059,5.066842438243065,0.05000000149958419,0.05,1.61837939855284,1.8338841137361614,0.05,24.063591596562397,0.050000000138871833,1.0692698059654664,7.3612869147337925,0.05,3.667705279224924,2.2344865293380507,28.229947787808015,0.050000000554226744,5.035750514506689,7.0423645879515515,3.1644286184849335,8.226555872900178
neighbor,0.0500000000710946,0.05,0.050000000430621985,0.05,0.05,0.05,0.05,7.692385539334267,0.0500000000981613,0.05000000006032189,0.05000000035515904,0.05,0.050004148121910307,2.182088145682497,0.05000000256806799,0.05,0.05000000035869593,0.05,0.05,4.275522162890323
neighbors,0.5488130076575353,0.05000000037091953,0.050000000269999574,0.05,0.05,0.05000012349915917,0.05,9.812222724000415,0.05,0.05,1.197829269874949,0.05,0.9521328298186541,0.05000000063095029,3.11174290232371,0.050000000189418754,0.05000000018557076,0.05,0.05,7.677259141147155
nephew,0.05000000016622367,0.05,0.05,0.05,0.05,0.05,0.05,3.5600855077209768,0.05,0.05000000331510044,1.1329136751719482,0.05,0.13000646589484838,0.05,1.0632127439621835,0.05,0.05,0.05,0.05,2.363781603729791
nerve,0.05000000013517734,3.7125607849051536,0.050000000212552694,0.05,0.05,0.05000000093716494,0.05,6.59770839040707,0.05000000027441962,0.05000000031332296,0.08425320032942243,0.05,6.386830683843533,0.05000000003947596,7.120040461796171,0.050000000081074525,0.050000000117736074,0.05000000030846532,0.05,7.398606476268252
nerves,1.5007575695372342,0.05717755776909515,0.05,0.05,0.05,0.05000000022415583,0.05,1.663301347475501,0.050000000470543864,8.670134508036554,1.6706114058247847,0.05,0.05000000005864236,0.05,6.051568835691853,0.05000000013478315,1.2858922820885,0.05,0.7738183939100781,0.7767380987444081
nettles,0.05,0.050000000128510254,0.05,0.05,0.05,0.05,0.05,0.05000000005376429,0.05,0.050000000054318386,1.0499999985817032,0.05,1.2722680431592766,0.983851204984355,0.05000000125075173,2.0452847475729867,0.05,0.05,0.05,0.898596004187223
news,2.85054162521343,2.8133852667989365,2.0869826443511323,0.05,1.0648989140562608,0.05000000016445719,0.05,44.26341837960827,0.05000000013783724,3.4968748668457983,5.4979445660801405,0.05,8.111804258398779,1.1249486438958167,23.350329745989516,0.1753074558540872,7.554248306485806,0.0504072915868391,1.9483949974373314,39.360513037059434
newspaper,0.050011295062310654,0.05000000034959774,0.0500000006511259,0.05,0.05,0.05,0.05,32.179487468429315,0.05000000009571392,0.050000000387971796,0.050002747228740166,0.05,0.22808427349304844,0.05000000050586211,17.270271923182083,0.0500000001772923,0.05000000039756265,0.050000000080026426,0.05000000001165027,5.522142289922527
newspapers,0.050000000391428566,0.05,0.05000000149014178,0.05,0.05,0.05,0.05,6.869387222278152,0.05000000011507597,0.05,0.7976805919817491,0.05,1.049999999990243,0.05,0.050013663457807556,0.05,2.05000000005747,0.050000000030102756,0.050000000061079394,1.4829185201155999
niffler,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000015102214,0.05000000026979011,0.05000000004439734,0.05000000017063921,0.05,0.050000000006365536,0.05,9.757972198318145,3.3420278010817857,0.05,0.05,0.05,0.05000000008486575
nifflers,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05000001682869295,0.050000000224521036,0.05,0.05000000030782497,0.05,0.05,0.05,12.049999981494864,0.05000000085264384,0.05,0.05,0.05,0.05000000028091677
night,17.61791406065976,21.068709505112416,4.44784911692012,0.05,5.069251179742578,5.558928186901962,0.05,138.52531362622886,7.938547744379004,23.542958917729905,23.781171934367617,0.05,50.976690356768145,6.592231153307801,147.6407960595767,0.050183595892642686,24.578654317729107,0.28948017558225825,1.610492267354567,93.56082780171121
night air,0.05000000041853739,2.200031013509129,0.05,0.05,0.05,3.6809565500834616,0.05,0.9430829851850379,0.05,0.05000000096072854,0.0500000004115295,0.05,2.160898447461626,0.050000000333071365,4.806352523318457,0.05000000006796559,0.05000000056487297,0.05000000001069147,0.05072377894689829,7.507954698690902
night room,0.05000000058268809,0.05000000008527117,0.05,0.05,0.05,0.05,0.05,0.05000000012002623,0.05,0.05000031489837323,0.48689075820126343,0.05,0.050000000420197345,0.05,5.47865851767136,0.05000000034366696,1.1844504067300923,0.05,0.05,0.050000000929683715
nightmare,0.05000000004492475,0.05000000153823907,0.05,0.05,0.05941596163980764,0.05,0.05,3.001889707298012,1.1098403138000148,0.05000000155950666,1.2244972015246165,0.05,0.05000000046170981,0.05,10.902826661080194,0.05,0.05000000014695524,0.05,0.05,2.001530150867967
nightmares,0.05,0.050000000241113736,0.05,0.05,0.05,0.05,0.05,0.05000000008400608,1.0500000000411738,0.05000000204845624,0.05,0.05,0.05000000037522364,0.05,1.1409942164068059,0.05,2.049999997717079,0.7758558944895679,0.05,4.233149888574008
nights,0.05,0.05000000011192062,0.05,0.05,0.05000000046811574,0.05,0.05,0.4582958931574798,0.05,1.4946253443687043,0.05000000067539515,0.05,3.7892158192500145,0.05,1.5937536924552278,0.05000002123906902,0.7891468874771614,0.05000000050659385,0.05,3.1749623402519656
nod,0.07638518066305872,0.05000000020263199,0.05,0.05,0.05,0.05,0.05,5.356834518129997,0.05,0.050072937809329164,1.5271021384197787,0.05,4.042325957466665,2.770825828248911,3.3323612769149036,0.05000000018999327,0.05,0.050000000171285496,0.05,4.244092161749011
noise,5.31058951912882,15.81798622343078,0.05496252921425949,1.0225846931482525,4.498374173130381,2.6529391029638174,0.05,40.432830675346636,3.770127616231848,10.930540269946485,7.914175701711951,0.05,14.203349048970699,6.074387044464186,41.49445497024576,0.050000000809768755,12.863944633550753,6.458526303748619,4.073483289200568,45.2767442047201
noises,1.3469605957050566,2.9924856942078315,0.05000000014675463,0.05,0.05,0.05000000038132862,0.05,17.11200868741965,2.608392574655071,0.05000006487404469,1.2181207333724013,0.05,7.232466385123133,0.05000000012678455,1.6443714875798918,2.106489783233552,0.05000000051498689,0.050000000012206273,0.05,12.188703992614748
nonsense,0.05000000013717267,0.050000098143665586,0.05,0.05,0.05,0.05,0.05,5.965553560660894,0.05,0.05000000892991465,0.05000000093635624,0.05,1.0473237097371748,1.4753401995593511,3.7406871953892873,0.05000000010674336,0.050000000815902716,0.05,0.05,3.0210952255464494
nose,1.1609806398308782,21.398146045569735,0.6093969437702965,0.05,0.14641227316282243,6.8348564341322335,0.05,45.33886909987492,2.303794279356661,0.49788080892622905,16.931189195489097,0.05,16.59589081515544,11.455146156524282,33.159329849505,3.631636809866257,2.818001009932692,1.2568313429236622,3.7949836283041614,16.91665466763835
nose eyes,0.05,0.05000000007814842,0.050000000433979994,0.05,0.05,0.05,0.05,0.050000000591532284,0.05,0.05,0.23501061543604446,0.05,2.927329723816028,1.050000000018024,0.05000000020187857,0.05,0.05,0.0500000002821992,0.05,1.9876596591200562
noses,0.05000000108263123,3.4879207178307827,0.8405048921053584,0.05,0.050000000434916106,0.05,0.05,4.414696517202881,0.05,0.05000000008597245,1.017578277402233,0.05,2.204568304846824,1.2898512765119192,3.966538119844225,0.05,0.09461676001699622,0.0500000000966576,0.05000000003215252,0.13372513246931184
nostrils,0.05000000044739644,4.31880527263745,0.05,0.05,0.05,0.05000556905303772,0.05,2.6995417945382463,1.196816622545845,3.54381269313465,1.4737946023720412,0.05,0.06127545756787413,0.05000000001700519,8.006876594416664,0.05000000622914422,3.2578411977329678,1.1750347777474481,1.0500000000616028,9.766195411463315
note,4.8866159512887055,9.469801062260247,1.9677567884566118,0.05,2.3807010115048075,0.1118360005624858,0.05,37.29885956850745,2.4818240660717414,4.810634779833552,4.603531543587055,0.05,7.125162051557221,0.050000000069499624,53.89986406461296,0.05000000168319205,2.2506172087919665,0.050000000054874726,1.0539918640076635,3.358804037116364
note clipboard,0.05,0.05,0.05,0.05,0.05,0.05,0.05,5.446483573020836,0.05,0.05,0.05,0.05,0.05,0.05,1.6535164209001945,0.05000000571216951,0.05,0.05,0.05,0.050000000319867476
notes,0.05000000008054717,0.05000015131599927,0.05,0.05,1.050000000063014,0.05,0.05,11.989674926376223,0.05000000002736476,1.888030788812237,1.9182241873344767,0.05,2.043189651500382,4.372391328092676,40.932682499542295,0.05000000021205569,0.05000000010867484,0.05000000002686138,0.05000000001114701,1.2058064664647954
nothingness,0.05,0.05,0.050000000553738724,0.05,0.05,1.1251901825013746,0.05,2.0448608074413306,0.05,0.05,0.07504768042359586,0.05,0.05000000121496185,0.05,1.055139192189329,0.05,0.05,0.05,0.05000000004187836,3.949762135597666
notice,0.05000000005529995,1.363671538115582,0.05000000195655202,0.05,0.05000000005785923,0.7869753016399554,0.05,14.678487927929476,0.05000000013572132,0.05000012227392518,0.40479533340506274,0.05,1.7470298337562467,0.05,23.17084313922229,0.050000000146672496,2.9983018089380007,0.05000000016284736,0.050000000024167934,4.249894992144688
notices,0.05,0.05000000246908092,0.05,0.05,0.05,0.05,0.05,2.3099777093444778,0.05,0.05,0.05,0.05,0.05000000042272108,0.05000000005264033,5.790022287345302,0.05,0.05000000029739618,0.05,0.05,0.05000000004555108
noticing,0.050000000067204155,2.4547145468651177,0.05,0.05,0.050000001303600355,0.05,0.05,1.0713570740906984,0.05,4.623919063674015,0.0500000000278883,0.05,0.050000000045517815,0.05,0.05000930438676668,0.050000009300218216,1.0500000000036134,0.05,0.05,0.050000000215649223
number,3.189277521310436,7.664704496866609,2.788114621992757,0.05,0.05,2.128456252705811,0.05,57.80337323872827,0.05000000037984388,0.11709804310910654,17.363284676558333,0.05,8.98773782705891,5.163295166959363,41.855666999860944,0.5102976250122736,1.317985288124206,0.05035393563724019,5.471239200483362,33.33911510517684
numbers,0.05000000025876787,0.05,0.05,0.05,0.05,0.05000000023456094,0.05,4.006373335124389,0.05000000026526413,2.2100449918268152,0.05001407799683373,0.05,0.3088611700409043,0.05000000022755434,0.05000000026423588,0.05,0.7982449108404972,0.05000000002310287,0.05,6.926461512869999
nurse,2.9136467637399,2.0464354048023967,0.05,0.05,0.05,0.05,0.05,2.3327967752124232,0.05,0.05000000023178969,0.05047968381933845,0.05,0.05000000009862116,0.9066413714871133,0.050000000256361754,0.05,0.05,0.05,0.05,0.050000000332871136
nutter,0.05,0.5707709545318683,0.05,0.05,0.05,0.05,0.05,2.652470360674669,0.05,0.5526844249439327,0.05000000012381437,0.05,0.05000000014089157,0.05,4.4240742517959815,0.05,0.05,0.05,0.05,0.05000000772778411
oak,0.05000000005462422,2.5778454263062685,0.05,0.05,0.05,0.05000000014146926,0.05,6.66183431945211,1.0760958939955776,2.207808820922299,1.2688848504845598,0.05,1.244475238543063,0.050000000064609126,14.356384660362332,0.0500000041612726,0.050000003880687705,0.050000027421307255,0.05,5.0066707541733475
oak doors,0.0500000000833301,1.0120236357689822,0.05,0.05,0.05,0.050000000288424815,0.05,2.914894088906182,1.0684436797005732,0.05000000011575131,1.3531701755537038,0.05,0.05000000060380832,0.05000000009411848,10.267077851085716,0.05000000401930261,0.05034940381958056,0.05,0.05,2.684041159923901
object,2.0730018016791547,2.4018082640934617,0.05000000009849827,0.05,0.05,0.05000000009901845,0.05,10.146252800084508,0.050000000552797,0.050000004981608795,4.305530034327793,0.05,2.0751008426651083,0.05,5.398573196396853,0.05,0.05000000031586336,0.05000000006404934,0.05,15.949733054606986
objection,0.05,0.050000000485156106,0.05,0.05,0.05,0.8434645014783276,0.05,0.05000011366199086,0.05000000085097663,0.05000000110706178,0.05,0.05,0.05000000031393289,0.05,2.8072226946869367,0.05,0.05,0.05,0.05,3.499312687391335
objects,8.390896148596639,14.05504582333677,2.8906747808186313,0.05,0.05,0.8817007994186467,0.05,21.861613385049523,1.364111857441804,0.05000000092727169,6.987752017431221,0.05,6.577268399486974,0.05,3.565697220796708,0.07454569776220674,0.05000000029774311,0.050000000060497325,0.05000000000610248,21.900693868532784
